ts_date,actual_SIV_T_HS_InConv_1,pred_SIV_T_HS_InConv_1,actual_SIV_T_HS_InConv_2,pred_SIV_T_HS_InConv_2,actual_SIV_T_HS_Inv_1,pred_SIV_T_HS_Inv_1,actual_SIV_T_HS_Inv_2,pred_SIV_T_HS_Inv_2,actual_SIV_T_Container,pred_SIV_T_Container,actual_SIV_I_L1,pred_SIV_I_L1,actual_SIV_I_L2,pred_SIV_I_L2,actual_SIV_I_L3,pred_SIV_I_L3,actual_SIV_I_Battery,pred_SIV_I_Battery,actual_SIV_I_DC_In,pred_SIV_I_DC_In,actual_SIV_U_Battery,pred_SIV_U_Battery,actual_SIV_U_DC_In,pred_SIV_U_DC_In,actual_SIV_U_DC_Out,pred_SIV_U_DC_Out,actual_SIV_U_L1,pred_SIV_U_L1,actual_SIV_U_L2,pred_SIV_U_L2,actual_SIV_U_L3,pred_SIV_U_L3,actual_SIV_InConv_InEnergy,pred_SIV_InConv_InEnergy,actual_SIV_Output_Energy,pred_SIV_Output_Energy,actual_PLC_OpenACOutputCont,pred_PLC_OpenACOutputCont,actual_PLC_OpenInputCont,pred_PLC_OpenInputCont,actual_SIV_DevIsAlive,pred_SIV_DevIsAlive,health_status_pred,confidence_%
2024-08-06 13:44:05.173,47.16,46.041626,48.0,46.231197,51.0,50.205215,47.0,46.129898,58.0,58.306446,62.87,71.336235,60.27,67.966835,61.93,70.294395,0.0,-0.001677285,50.46,56.461098,113.0,113.0247,814.47,816.7975,126.0,126.0001,220.0,220.00009,220.0,220.00317,220.0,220.0367,382.0,419.792,332.09,368.49545,0.0,-0.004195432,0.0,-0.005246326,8400.5,30693.646,0,591.2691
2024-08-06 13:44:30.517,48.0,46.042706,48.0,46.233047,51.0,50.206303,47.0,46.131134,58.11,58.30993,83.06,71.338196,79.4,67.97084,82.08,70.2934,-0.05,-0.0016526444,64.42,56.464653,113.0,113.024704,825.55,816.797,126.02,126.0001,220.0,220.00009,219.98,220.00319,220.0,220.03665,382.22,420.0291,333.0,368.7158,0.0,-0.0042026485,0.0,-0.0052413447,8499.95,30689.121,0,591.2691
2024-08-06 13:44:56.117,48.0,46.0438,48.0,46.234905,51.02,50.2074,47.19,46.132374,58.8,58.313396,95.7,71.34012,91.53,67.974846,94.49,70.292366,0.0,-0.0016279374,75.74,56.468163,113.04,113.02472,803.65,816.79645,126.0,126.0001,220.0,220.00009,220.0,220.00319,220.0,220.03662,383.0,420.26535,333.0,368.9351,0.0,-0.0042095673,0.0,-0.005235895,8599.5,30684.846,0,591.2691
2024-08-06 13:45:21.717,48.0,46.044914,48.0,46.236763,52.0,50.208515,48.0,46.133602,58.68,58.316856,99.24,71.34198,94.61,67.97884,97.56,70.291275,0.0,-0.001603164,80.02,56.47164,113.06,113.024734,786.24,816.7959,126.0,126.0001,220.0,220.00009,220.0,220.00319,220.0,220.03659,383.07,420.5008,333.29,369.15335,0.0,-0.00421623,0.0,-0.005229871,8699.5,30680.836,0,591.2691
2024-08-06 13:45:47.317,48.59,46.04604,48.77,46.23863,52.0,50.20964,48.0,46.13484,58.2,58.32031,95.47,71.3438,91.38,67.98284,94.17,70.29016,0.0,-0.0015785234,70.21,56.475075,113.02,113.02474,870.48,816.7955,126.0,126.0001,220.0,220.00009,220.0,220.00319,220.0,220.03656,384.0,420.73563,334.0,369.37045,0.0,-0.004222595,0.0,-0.005223378,8799.5,30677.086,0,591.2691
2024-08-06 13:46:12.917,49.0,46.047184,49.0,46.240498,52.0,50.21078,48.0,46.136066,59.0,58.323753,97.71,71.345566,93.71,67.98683,96.69,70.28897,0.0,-0.0015536172,79.76,56.47847,113.02,113.02476,784.79,816.79504,126.0,126.0001,220.0,220.00009,220.0,220.0032,220.0,220.03651,384.0,420.96954,334.0,369.58643,0.0,-0.0042285556,0.0,-0.005216481,8899.5,30673.586,0,591.2691
2024-08-06 13:46:38.517,49.0,46.04834,49.0,46.24237,52.91,50.211933,48.0,46.1373,58.93,58.32718,83.13,71.3473,79.51,67.99082,82.11,70.287766,0.0,-0.0015287774,63.5,56.481827,113.0,113.024765,847.9,816.79456,126.0,126.0001,220.0,220.00009,220.0,220.0032,220.0,220.0365,384.7,421.2027,334.92,369.80142,0.0,-0.004234282,0.0,-0.0052089877,8999.5,30670.344,0,591.2691
2024-08-06 13:47:04.117,49.0,46.04952,49.0,46.244244,52.77,50.2131,48.0,46.138527,59.0,58.33061,58.59,71.34897,56.13,67.99482,57.83,70.2865,0.0,-0.0015038712,48.01,56.485153,113.0,113.02478,809.61,816.7941,126.0,126.0001,220.0,220.00009,220.0,220.0032,220.0,220.03645,385.0,421.4351,335.0,370.01535,0.0,-0.0042396463,0.0,-0.00520109,9099.5,30667.352,0,591.2691
2024-08-06 13:47:29.717,49.0,46.050713,49.0,46.24613,52.0,50.21428,48.0,46.139755,59.0,58.334015,59.0,71.350586,56.69,67.998825,58.0,70.28518,0.0,-0.0014789649,48.65,56.488438,113.0,113.02479,805.79,816.79376,126.0,126.0001,220.0,220.00009,220.0,220.0032,220.0,220.03644,385.0,421.66672,335.0,370.22812,0.0,-0.004244691,0.0,-0.0051926393,9199.5,30664.615,0,591.2691
2024-08-06 13:47:55.317,48.03,46.05192,48.36,46.24802,52.0,50.215466,48.0,46.140976,59.0,58.337418,67.79,71.352165,65.14,68.0028,67.08,70.28383,0.0,-0.0014540587,53.97,56.491684,113.0,113.0248,814.21,816.7935,126.0,126.0001,220.0,220.00009,220.0,220.0032,220.0,220.03639,385.48,421.8975,335.26,370.43988,0.0,-0.0042495662,0.0,-0.0051837624,9299.5,30662.123,0,591.2691
2024-08-06 13:48:20.917,48.0,46.053143,48.0,46.24992,52.0,50.21667,48.0,46.1422,59.0,58.340816,79.77,71.35369,76.54,68.00678,78.65,70.28244,0.0,-0.0014290196,63.42,56.4949,113.1,113.02481,805.81,816.79315,126.0,126.0001,220.0,220.00009,220.0,220.00323,220.0,220.03636,386.0,422.12766,336.0,370.6506,0.0,-0.004253973,0.0,-0.005174417,9399.5,30659.883,0,591.2691
2024-08-06 13:48:46.515,48.0,46.054386,48.0,46.251816,52.0,50.217888,48.0,46.14342,59.0,58.3442,90.98,71.35519,87.1,68.010765,89.8,70.281,0.0,-0.0014042462,70.73,56.49807,113.13,113.024826,814.01,816.7929,126.0,126.0001,220.0,220.00009,220.0,220.00323,220.0,220.03632,386.0,422.3569,336.0,370.8602,0.0,-0.00425823,0.0,-0.0051645823,9499.5,30657.895,0,591.2691
2024-08-06 13:49:12.115,48.0,46.05564,48.0,46.25372,52.0,50.219116,48.0,46.144638,59.0,58.347576,92.0,71.356606,88.0,68.014755,91.0,70.27952,0.0,-0.0013790744,74.58,56.50121,113.0,113.02483,785.63,816.7926,126.0,126.0001,220.0,220.00009,220.0,220.00323,220.0,220.0363,386.68,422.58536,336.25,371.06873,0.0,-0.0042621256,0.0,-0.005154258,9599.5,30656.15,0,591.2691
2024-08-06 13:49:37.715,48.0,46.05692,48.0,46.25563,52.11,50.22036,48.0,46.145863,59.0,58.350937,90.95,71.358,86.99,68.018745,89.57,70.27801,0.0,-0.0013540353,64.98,56.50431,113.0,113.02485,886.37,816.79236,126.0,126.0001,220.0,220.00009,220.0,220.00323,220.0,220.03629,387.0,422.81314,337.0,371.27628,0.0,-0.0042656804,0.0,-0.005143508,9699.5,30654.656,0,591.2691
2024-08-06 13:50:03.315,48.0,46.05821,48.0,46.257545,53.0,50.22161,48.0,46.14708,59.0,58.35429,80.25,71.359344,76.91,68.02271,79.12,70.27642,0.0,-0.001328797,64.34,56.507374,113.0,113.02486,802.09,816.7922,126.0,126.0001,220.0,220.00009,220.0,220.00323,220.0,220.03624,387.31,423.04007,337.0,371.48267,0.0,-0.0042689587,0.0,-0.005132332,9799.5,30653.404,0,591.2691
2024-08-06 13:50:28.915,48.0,46.05951,48.0,46.25946,52.28,50.22288,48.0,46.148293,59.0,58.35764,68.75,71.36063,65.75,68.02669,67.75,70.27482,0.0,-0.0013036251,56.11,56.510406,113.0,113.02487,800.61,816.792,126.0,126.0001,220.0,220.00009,220.0,220.00323,220.0,220.03621,388.0,423.2663,337.45,371.68808,0.0,-0.004271918,0.0,-0.0051206453,9899.5,30652.389,0,591.2691
2024-08-06 13:50:54.515,48.0,46.060833,48.0,46.261387,52.0,50.22416,48.0,46.149506,59.0,58.36098,43.86,71.361885,42.06,68.03068,43.45,70.27316,0.0,-0.0012784532,37.51,56.513397,113.0,113.02488,819.28,816.7918,126.0,126.000084,220.0,220.00009,220.0,220.00325,220.27,220.0362,388.0,423.49167,338.0,371.8924,0.0,-0.004274664,0.0,-0.00510849,9999.5,30651.615,0,591.2691
2024-08-06 13:51:20.115,47.24,46.06217,47.16,46.263317,51.75,50.225456,47.0,46.150715,59.0,58.364307,20.26,71.36309,19.65,68.03465,20.22,70.27148,0.0,-0.0012533477,20.37,56.516357,113.0,113.024895,827.43,816.79175,126.0,126.000084,220.0,220.00009,220.0,220.00325,221.0,220.03615,388.0,423.71637,338.0,372.09564,0.0,-0.0042770905,0.0,-0.005095931,10099.5,30651.078,0,591.2691
2024-08-06 13:51:45.715,46.96,46.063522,46.82,46.26525,51.0,50.226757,47.0,46.151928,59.0,58.367626,18.12,71.36424,17.18,68.03862,18.12,70.269745,0.0,-0.0012281095,19.14,56.51928,113.0,113.0249,805.35,816.7916,126.0,126.000084,220.0,220.00009,220.0,220.00325,221.0,220.03613,388.0,423.94022,338.0,372.2979,0.0,-0.0042791767,0.0,-0.005082903,10199.5,30650.781,0,591.2691
2024-08-06 13:52:11.315,46.0,46.064888,46.0,46.26719,50.43,50.228073,47.0,46.153137,59.0,58.370937,18.0,71.365364,17.14,68.04258,18.0,70.26796,0.0,-0.0012028711,19.36,56.522167,113.0,113.02492,814.9,816.79156,126.0,126.000084,220.0,220.00009,220.0,220.00325,221.0,220.03609,388.0,424.1633,338.0,372.4991,0.0,-0.0042810077,0.0,-0.005069449,10299.5,30650.725,0,591.2691
2024-08-06 13:52:36.915,46.0,46.06627,46.0,46.26913,50.0,50.2294,46.23,46.154346,59.0,58.374233,29.55,71.36644,28.87,68.046555,29.27,70.26615,0.0,-0.0011776328,26.24,56.525024,113.06,113.024925,827.54,816.79144,126.0,126.000084,220.0,220.00009,220.0,220.00325,220.74,220.03606,388.94,424.3856,338.0,372.6993,0.0,-0.004282498,0.0,-0.005055527,10399.5,30650.898,0,591.2691
2024-08-06 13:53:02.515,45.66,46.06767,45.54,46.27108,50.0,50.23074,46.0,46.155552,59.0,58.377525,53.38,71.367455,51.57,68.05053,52.69,70.264305,0.0,-0.0011521953,44.09,56.527836,113.0,113.02494,802.04,816.79144,126.0,126.000084,220.0,220.00009,220.0,220.00325,220.0,220.03604,389.0,424.6072,338.0,372.8984,0.0,-0.0042837537,0.0,-0.0050412007,10499.5,30651.293,0,591.2691
2024-08-06 13:53:28.115,45.44,46.06908,45.11,46.273033,50.0,50.232094,46.0,46.156757,59.0,58.380806,76.45,71.36845,73.36,68.05448,75.32,70.26241,0.0,-0.0011270234,58.77,56.530624,113.1,113.02495,829.6,816.7914,126.0,126.000084,220.0,220.0001,220.0,220.00325,220.0,220.036,389.0,424.82794,338.57,373.0965,0.0,-0.00428469,0.0,-0.0050264914,10599.5,30651.932,0,591.2691
2024-08-06 13:53:53.715,46.0,46.070503,46.0,46.274986,50.0,50.23346,46.0,46.15796,59.0,58.38408,89.18,71.369385,85.16,68.05844,87.69,70.26048,0.0,-0.0011015193,72.26,56.53337,113.0,113.02496,780.14,816.79144,126.0,126.000084,220.0,220.0001,220.0,220.00325,220.0,220.03598,389.28,425.04794,339.0,373.29358,0.0,-0.004285393,0.0,-0.005011292,10699.5,30652.797,0,591.2691
2024-08-06 13:54:19.315,46.0,46.071945,46.0,46.276947,50.0,50.234833,46.0,46.15916,59.0,58.38734,74.54,71.37027,71.13,68.06239,73.19,70.25851,0.0,-0.0010760154,55.24,56.536087,113.0,113.02497,866.7,816.79144,126.0,126.000084,220.0,220.0001,220.0,220.00325,220.0,220.03595,390.0,425.26724,339.0,373.48962,0.0,-0.0042857546,0.0,-0.004995603,10799.39,30653.885,0,591.2691
2024-08-06 13:54:44.659,46.0,46.073402,46.0,46.278915,50.0,50.23622,46.0,46.160362,59.0,58.3906,72.14,71.37114,69.16,68.06635,71.14,70.25649,0.0,-0.0010506442,55.69,56.538776,113.0,113.02498,832.53,816.79156,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03593,390.0,425.48575,339.33,373.68463,0.0,-0.0042859674,0.0,-0.0049796165,10898.5,30655.207,0,591.2691
2024-08-06 13:55:10.259,46.0,46.07487,46.0,46.280884,50.0,50.237617,46.0,46.161564,59.0,58.39384,66.59,71.37194,63.66,68.070305,65.47,70.25445,0.0,-0.0010252066,52.0,56.541424,113.0,113.024994,828.8,816.7916,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03589,390.26,425.7035,340.0,373.87866,0.0,-0.004285797,0.0,-0.004963204,10998.5,30656.734,0,591.2691
2024-08-06 13:55:35.859,46.0,46.07636,46.0,46.28286,50.0,50.23903,46.0,46.162758,59.0,58.39707,59.45,71.3727,56.92,68.074265,58.63,70.25237,0.0,-0.0009996362,48.08,56.54404,113.0,113.025,814.19,816.79175,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03586,391.0,425.92044,340.0,374.07153,0.0,-0.0042853076,0.0,-0.004946387,11098.5,30658.5,0,591.2691
2024-08-06 13:56:01.459,46.0,46.077858,46.0,46.284832,50.0,50.240448,46.0,46.163956,59.0,58.400303,90.84,71.37343,87.14,68.07822,89.47,70.25025,0.0,-0.0009739995,72.34,56.546623,113.0,113.02502,801.52,816.7919,126.02,126.000084,220.0,220.0001,220.0,220.00328,220.02,220.03584,391.0,426.13666,340.0,374.26355,0.0,-0.004284605,0.0,-0.004929059,11198.5,30660.475,0,591.2691
2024-08-06 13:56:27.059,46.0,46.079372,46.0,46.286816,50.22,50.24188,46.0,46.16515,59.0,58.403515,104.67,71.374115,100.51,68.08217,103.18,70.248085,0.0,-0.00094862835,85.62,56.54918,113.0,113.025024,777.26,816.79205,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.0358,391.46,426.35202,340.89,374.45447,0.0,-0.0042836685,0.0,-0.0049114116,11298.5,30662.668,0,591.2691
2024-08-06 13:56:52.659,46.43,46.0809,46.45,46.288807,51.0,50.243324,46.0,46.166344,59.0,58.40672,107.07,71.37476,102.87,68.08611,105.28,70.2459,0.0,-0.0009231244,86.03,56.55171,113.0,113.02504,791.21,816.79224,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03578,392.0,426.56668,341.0,374.64447,0.0,-0.004282434,0.0,-0.004893424,11398.5,30665.068,0,591.2691
2024-08-06 13:57:18.259,47.0,46.08244,47.0,46.290794,51.0,50.24478,46.2,46.167534,59.0,58.40992,97.48,71.37537,93.59,68.09005,95.93,70.243675,0.0,-0.0008976868,75.33,56.554195,113.04,113.02505,828.81,816.7924,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03575,392.31,426.78058,341.74,374.8335,0.0,-0.0042808587,0.0,-0.0048750103,11498.5,30667.7,0,591.2691
2024-08-06 13:57:43.859,47.0,46.083996,47.0,46.292786,51.0,50.246243,47.0,46.168724,59.0,58.41311,87.57,71.37592,83.95,68.09399,86.2,70.24141,0.0,-0.0008719836,70.47,56.55665,113.0,113.025055,802.49,816.7927,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03574,393.0,426.99374,342.0,375.02142,0.0,-0.0042790705,0.0,-0.004856171,11598.5,30670.53,0,591.2691
2024-08-06 13:58:09.459,47.0,46.085564,47.0,46.29479,51.0,50.24772,47.0,46.169914,59.0,58.41629,77.69,71.37645,74.82,68.09793,76.67,70.239105,0.0,-0.00084621395,63.03,56.559074,113.0,113.02507,811.04,816.7929,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.0357,393.0,427.20612,342.0,375.20844,0.0,-0.004277048,0.0,-0.004836991,11698.5,30673.578,0,591.2691
2024-08-06 13:58:35.059,47.0,46.087147,47.64,46.296787,51.0,50.249203,47.0,46.171104,59.0,58.41946,57.91,71.37693,55.59,68.10188,56.93,70.23676,0.0,-0.00082051073,46.15,56.561474,113.0,113.02508,828.68,816.79315,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03568,393.73,427.41785,342.94,375.39438,0.0,-0.004274728,0.0,-0.004817343,11798.5,30676.828,0,591.2691
2024-08-06 13:59:00.659,47.0,46.088737,47.0,46.298794,51.0,50.2507,47.0,46.172295,59.0,58.422623,57.06,71.37738,54.98,68.105804,56.42,70.234406,0.0,-0.00079500675,45.89,56.563843,113.0,113.02509,824.57,816.7935,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03564,394.0,427.62863,343.0,375.57938,0.0,-0.004272173,0.0,-0.0047974605,11898.5,30680.271,0,591.2691
2024-08-06 13:59:26.259,47.0,46.090347,47.0,46.300808,51.0,50.252205,47.0,46.173477,59.0,58.425774,57.04,71.377785,55.0,68.10973,56.43,70.23201,0.0,-0.0007692371,46.81,56.566174,113.0,113.0251,808.39,816.79376,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03563,394.0,427.8388,343.0,375.76337,0.0,-0.004269385,0.0,-0.004777152,11998.12,30683.936,0,591.2691
2024-08-06 13:59:51.603,47.0,46.09197,47.0,46.30282,51.0,50.25372,47.0,46.17466,59.0,58.428913,57.66,71.37814,55.0,68.113655,56.71,70.229576,0.0,-0.00074379955,48.27,56.568474,113.1,113.02511,787.67,816.7941,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.0356,394.06,428.04813,343.0,375.94647,0.0,-0.0042662555,0.0,-0.004756461,12097.5,30687.791,0,591.2691
2024-08-06 14:00:17.203,47.0,46.093597,47.0,46.304836,51.0,50.25525,47.0,46.175842,59.0,58.43205,58.67,71.37848,56.65,68.11759,57.81,70.22711,0.0,-0.0007179635,48.02,56.570755,113.0,113.02512,802.87,816.7945,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03555,395.0,428.25674,343.63,376.12848,0.0,-0.0042629344,0.0,-0.004735429,12197.5,30691.838,0,591.2691
2024-08-06 14:00:42.803,47.0,46.09524,47.0,46.306858,51.0,50.256783,47.0,46.17702,59.0,58.435173,67.25,71.37877,64.68,68.12151,66.16,70.2246,0.0,-0.00069219386,52.62,56.572998,113.0,113.02513,829.06,816.79486,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03554,395.0,428.46457,344.0,376.3096,0.0,-0.004259358,0.0,-0.0047140564,12297.5,30696.1,0,591.2691
2024-08-06 14:01:08.403,47.33,46.0969,47.49,46.30888,51.0,50.258327,47.0,46.178204,59.0,58.43829,78.32,71.37903,74.94,68.125435,77.02,70.22207,0.0,-0.00066649064,62.95,56.575214,113.04,113.02514,800.88,816.7953,126.0,126.000084,220.0,220.0001,220.0,220.00328,220.0,220.03552,395.0,428.6717,344.0,376.4898,0.0,-0.004255484,0.0,-0.0046923435,12397.5,30700.541,0,591.2691
2024-08-06 14:01:34.003,48.0,46.09857,48.0,46.310905,51.0,50.259888,47.0,46.17938,59.0,58.441395,65.85,71.37926,63.43,68.12935,65.3,70.21951,0.0,-0.000640721,50.48,56.577404,113.0,113.025154,856.76,816.79565,126.0,126.000084,220.0,220.00012,220.0,220.00328,220.0,220.03549,395.84,428.87808,344.0,376.6689,0.0,-0.0042514605,0.0,-0.004670247,12497.5,30705.17,0,591.2691
2024-08-06 14:01:59.603,48.0,46.100254,48.0,46.31294,51.0,50.26145,47.0,46.180557,59.0,58.444492,47.7,71.379425,45.88,68.133255,47.32,70.21691,0.0,-0.0006148849,40.21,56.57956,113.0,113.02516,823.3,816.7961,126.0,126.000084,220.0,220.00012,220.0,220.00328,220.0,220.03548,396.0,429.08365,344.97,376.84714,0.0,-0.0042471606,0.0,-0.004647853,12597.5,30709.998,0,591.2691
2024-08-06 14:02:25.203,47.5,46.101948,48.0,46.31497,51.0,50.263023,47.0,46.18173,59.0,58.447582,58.89,71.37958,56.73,68.13718,58.09,70.21429,0.0,-0.00058904884,46.05,56.58169,113.0,113.02518,845.01,816.7965,126.0,126.000084,220.0,220.00012,220.0,220.00328,220.0,220.03545,396.0,429.28854,345.0,377.02444,0.0,-0.0042426265,0.0,-0.004625118,12697.5,30715.008,0,591.2691
2024-08-06 14:02:50.803,47.0,46.10365,47.92,46.31701,51.0,50.264606,47.0,46.182907,59.0,58.45066,73.18,71.379684,70.04,68.14109,72.04,70.21163,0.0,-0.0005632792,58.21,56.583794,113.0,113.025185,804.3,816.79706,126.0,126.000084,220.0,220.00012,220.0,220.00328,220.0,220.03543,396.39,429.49258,345.0,377.20078,0.0,-0.0042378153,0.0,-0.0046020425,12797.5,30720.207,0,591.2691
2024-08-06 14:03:16.403,47.0,46.10537,47.28,46.319046,51.0,50.2662,47.0,46.184082,59.0,58.45373,73.92,71.37976,70.78,68.145,72.84,70.20897,0.0,-0.00053750956,59.0,56.58587,113.16,113.02519,807.66,816.7975,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03539,397.0,429.69592,345.1,377.37616,0.0,-0.004232728,0.0,-0.0045787115,12897.5,30725.582,0,591.2691
2024-08-06 14:03:42.004,47.0,46.107098,47.0,46.32109,51.0,50.2678,47.0,46.18525,59.0,58.45679,74.93,71.3798,71.87,68.148895,73.89,70.20625,0.0,-0.0005116071,56.5,56.58793,113.0,113.02521,855.76,816.79803,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03537,397.0,429.89856,346.0,377.5506,0.0,-0.0042274697,0.0,-0.004554976,12997.5,30731.133,0,591.2691
2024-08-06 14:04:07.604,47.0,46.108837,47.0,46.32313,51.0,50.26941,47.0,46.186417,59.0,58.459843,66.34,71.3798,63.59,68.1528,65.44,70.20351,0.0,-0.00048583746,53.6,56.589947,113.04,113.025215,807.29,816.7986,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03534,397.38,430.10037,346.0,377.72406,0.0,-0.0042219562,0.0,-0.004530985,13097.5,30736.877,0,591.2691
2024-08-06 14:04:32.948,47.0,46.110588,47.0,46.325184,51.0,50.27103,47.0,46.187588,59.0,58.462883,43.32,71.37979,41.47,68.15671,42.94,70.20074,0.0,-0.00045980213,37.0,56.591946,113.0,113.02522,816.4,816.79913,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03532,398.0,430.30148,346.0,377.8967,0.0,-0.0042162514,0.0,-0.004506675,13196.85,30742.785,0,591.2691
2024-08-06 14:04:58.548,47.0,46.11235,47.0,46.327232,50.93,50.27266,47.0,46.188755,59.0,58.46592,34.01,71.37971,32.58,68.1606,33.7,70.197945,0.0,-0.0004340325,29.93,56.593918,113.0,113.02524,825.88,816.7996,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.54,220.0353,398.0,430.5019,346.0,378.06836,0.0,-0.0042102695,0.0,-0.004482088,13296.5,30748.86,0,591.2691
2024-08-06 14:05:24.148,46.4,46.11412,46.81,46.32929,50.0,50.274296,47.0,46.189922,59.0,58.46895,28.12,71.37964,27.12,68.16449,27.94,70.19512,0.0,-0.00040813003,25.8,56.595856,113.02,113.025246,821.28,816.8003,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.98,220.03528,398.0,430.7015,346.36,378.23904,0.0,-0.0042041177,0.0,-0.004457118,13396.5,30755.127,0,591.2691
2024-08-06 14:05:49.748,46.0,46.115906,46.0,46.331345,50.0,50.27594,46.37,46.191086,59.0,58.47196,41.87,71.37951,40.52,68.16837,41.52,70.192276,0.0,-0.00038202832,35.02,56.59777,113.0,113.02525,819.7,816.8009,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.16,220.03525,398.0,430.90033,347.0,378.4089,0.0,-0.004197689,0.0,-0.0044319564,13496.5,30761.54,0,591.2691
2024-08-06 14:06:15.348,46.0,46.1177,46.0,46.333405,50.0,50.27759,46.0,46.19225,59.0,58.474968,61.58,71.37934,59.41,68.172264,60.82,70.1894,0.0,-0.00035632506,48.06,56.59967,113.0,113.02526,836.16,816.8015,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03523,398.42,431.09857,347.0,378.57785,0.0,-0.004191047,0.0,-0.0044064755,13596.5,30768.121,0,591.2691
2024-08-06 14:06:40.948,46.0,46.1195,46.0,46.335464,50.0,50.27925,46.0,46.193413,59.0,58.477966,80.36,71.379166,77.07,68.17615,79.2,70.18651,0.0,-0.00033028977,60.92,56.601543,113.0,113.025276,837.68,816.8021,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03519,399.0,431.29587,347.0,378.74582,0.0,-0.0041841925,0.0,-0.0043807174,13696.5,30774.867,0,591.2691
2024-08-06 14:07:06.548,46.0,46.121315,46.0,46.33753,50.0,50.280922,46.0,46.194572,59.0,58.480953,89.05,71.37895,85.33,68.18003,87.66,70.18358,0.0,-0.00030432089,66.63,56.603386,113.0,113.02528,846.02,816.8028,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03517,399.0,431.4926,347.27,378.91296,0.0,-0.004177189,0.0,-0.0043547256,13796.5,30781.773,0,591.2691
2024-08-06 14:07:32.148,46.0,46.12314,46.0,46.339592,50.0,50.282597,46.0,46.19573,59.0,58.483932,91.46,71.378716,87.75,68.18391,89.99,70.180626,0.0,-0.0002784184,70.5,56.60521,113.0,113.02529,820.65,816.80347,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03514,399.63,431.68854,348.0,379.07916,0.0,-0.004169909,0.0,-0.0043283934,13896.5,30788.84,0,591.2691
2024-08-06 14:07:57.748,46.0,46.12497,46.0,46.341663,50.0,50.28428,46.0,46.196884,59.0,58.486904,92.0,71.37843,88.0,68.187775,90.29,70.177666,0.0,-0.00025231668,71.74,56.607002,113.0,113.02531,813.99,816.8041,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03513,400.0,431.88364,348.0,379.24445,0.0,-0.004162437,0.0,-0.0043018693,13996.5,30796.059,0,591.2691
2024-08-06 14:08:23.348,45.83,46.12681,46.0,46.34373,50.0,50.28597,45.1,46.198044,59.0,58.48986,92.0,71.37812,88.0,68.19164,90.94,70.17466,0.0,-0.0002264142,71.97,56.608772,113.0,113.025314,811.26,816.8048,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.0351,400.26,432.07816,348.69,379.4089,0.0,-0.004154731,0.0,-0.0042750896,14096.5,30803.436,0,591.2691
2024-08-06 14:08:48.947,45.0,46.12866,45.81,46.345802,50.0,50.287666,45.0,46.1992,59.0,58.492817,92.0,71.37778,88.0,68.19551,91.0,70.17164,0.0,-0.00020051173,72.02,56.610523,113.0,113.02532,809.72,816.80554,126.0,126.00007,220.0,220.00012,220.0,220.00328,220.0,220.03508,401.0,432.27188,349.0,379.57245,0.0,-0.004146876,0.0,-0.004247991,14196.5,30810.96,0,591.2691
2024-08-06 14:09:14.547,45.0,46.13052,45.0,46.34788,50.0,50.28937,45.0,46.20035,59.0,58.495758,92.0,71.37742,88.31,68.19938,91.0,70.16861,0.0,-0.00017467566,72.63,56.612247,113.0,113.02533,807.43,816.8062,126.0,126.00007,220.0,220.00012,220.0,220.00325,220.0,220.03506,401.0,432.4649,349.11,379.73517,0.0,-0.0041387654,0.0,-0.0042207004,14296.5,30818.633,0,591.2691
